anon_id,orig_review_id,service,platform,rating,review_date,app_version,sentiment,themes,review_text,listing_url,accessed_at_kst
WS3-KA-090,e7bb5ef6-8a65-4173-ba97-375ee6a26dc4,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2023-09-13,미상,부정(1-2성),C3,주식 팔렸는데 아직 그대로 남아있네요 잔금언제 들어오나요?? 계속 들고 있는데 판매도0주 라고 뜨고 일똑바로 합시다,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-093,103d12f5-616c-4d13-871a-85c3e6bb1504,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2022-11-04,2.14.4,부정(1-2성),C4,카카오톡으로 오는 카카오페이 공모주 알림톡의 정보가 정확했던 예전과 달리 간간히 부정확합니다 공모주 청약이나 상장일 알림이 떠서 세부사항 일정에 들어가봐도 해당사항이 없는 경우가 있습니다 청약이 시작되어도 공모예정가 (최저가~ 최고가) 가 떠 있거나 경쟁률이 4시 마감 때까지 대기중으로 계속 떠 있거나 하는 중대한 오류를 한 두번 본 게 아닙니다 처음에는 실수겠지 했는데 너무 잦아져서 여기에 컴플레인까지 올립니다 이게 시스템 오류가 나서 먹통이 된다던가 하는 것도 아니고 정보값 넣는 부서에서 계속 실수를 하고 있다는 건데 이런 케이스를 어디에서 본 적도 없어서 황당하네요 정상화 부탁합니다,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-108,83e199ca-dbf0-4114-867f-b76a00ffb4d7,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2026-06-24,26.5.1,중립(3성),C9,카카오페이증권 사용자입니다. 다 마음에 듭니다. 하지만 이번 업데이트에 주식 구매시 평균 수익률에서 평균 단가로 보이는게 바뀌어서 너무너무 불편합니다. 다음 업데이트에 꼭 다시 롤백 해주시길 간절히 부탁드립니다,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-110,9904bd57-3449-45e8-bf71-56358e4aea86,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-05-23,미상,부정(1-2성),C6,"4월6일부터 해외레버리지ETF 매수,매도 했었는데 왜 기본예탁금 1000만원을 채우라는거죠?",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-111,e6a246fa-2fae-4c6f-85c6-874206b11e01,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-05-19,26.4.1,부정(1-2성),C3;C6,주식 모으기로 소액으로 모으니 1주가 안되면 팔지도 못하고 어디로 옮기지도 못하네? 그럼 죽을때까지 들고만 있어야하나? 1주가 아니어도 모으기가 가능했으면 파는것도 1주가 아니어도 가능해야지 장난치나,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-113,9a69b61a-072c-410f-a912-385bbe9310bf,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2026-05-06,26.3.11,중립(3성),C2,이거 어제 오늘도 아니고. . 주식에서. . 내가 주문한 내용은 반영 되지 않는 경우가 많아서 답답.. 스탤스 주문이 되는 가운데 그래도 거래는 되는데. . 어떤 때는 주문 내용이 반영되지만 어떨 때는 스텔스. . 대부붐 스텔스 현상이 . . 무슨 문제인지. 나만 이런 현상이. . ? 아니면 폰 설정이 잘못.?,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-116,2cf95377-fbb6-45f1-b85a-9f0a921170f2,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-02-19,26.1.10,부정(1-2성),C1;C3,연금저축계좌 수익 많이나서 팔려는데 주식없다고 팔기가 안뜨는건 뭐고 빨리고쳐라 임마들아 내돈 녹는다고,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-121,d691d290-5910-4d6f-93ae-78dbe423250e,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-01-22,25.11.10,부정(1-2성),C1;C11,일시적오류라면서 다시 재설치해도 안들어가지고 30분째 이러고있는데 주식 제 때 못팔아서 손해본건 어떡할건가요 너무 화나네요 고객센터 연결도안되고,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-127,50ef47a3-8c81-4f91-932c-7e66357151c1,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2023-06-27,2.21.1,긍정(4-5성),C12;C13,어렵고 입문하기 힘들어 보이는 주식을 쉽게 시작해 볼 수 있어서 좋았습니다! 근데 혹시 주식 가리기 기능 만들어 주시면 안될까요? 몇몇 주식은 당분간 보고싶지 않을 때가 있는데 눈에 보이니 참 아이러니 해서요😂 혹시 가능하다면 해당 기능 꼭 좀 부탁드립니다!! 감사합니다🙂,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-128,befcea7e-0d25-4b57-9b9d-5bb0955fa4af,카카오페이증권(카카오페이 앱 내),구글플레이(KR),4,2026-04-09,미상,긍정(4-5성),C12,카카오페이증권 어플 좋아요! 정말 잘 쓰고 있습니다. 매도 매수 주문하기 쉽고 어플도 한눈에 보기 좋아 평소에 잘 쓰고 있습니다. 커뮤니티도 보면서 잘 활용하는 앱이고 사용자들이 쉽게 접근할수 있게 만들어주셔서 감사합니다. 1~2년 정도 ISA계좌에 안 넣고 싶은 계좌를 안 보이게 단기투자용 장기용(1~2년) 계좌가 따로 구분되었으면 좋겠어요. 안 보게 하기 위해 다른 회사걸 쓰게 되네요 카카오증권을 더 원활히 이용하고 싶어 건의 드려요~,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-130,b43cb33f-f038-449f-a201-2bf7a244f962,카카오페이증권(카카오페이 앱 내),구글플레이(KR),4,2022-07-21,2.10.1,긍정(4-5성),C4;C5,잘 사용하고있는데 1. 환전 수수료 및 스프레드에 대한 안내 2. 미국 주식 매도시 세금계산 에 대한 서비스가 부족합니다. 환율 스프레드가 너무 커서 환전 매도 매수할때 손해가 너무커요 우대 환율적용되는거 맞나요?,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-131,acd6f21a-4b5f-4b73-88fd-46c1cef7992c,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2026-04-10,26.2.20,긍정(4-5성),C12;C13;C7,"증권앱 보기쉽게 너무 잘 사용하고 있습니다 다만, 몇가지 건의사항이 있습니다 1. 주식항목중 숨기기 기능이 있었으면 좋겠습니다 마이너스가 큰 주식항목을 보고싶지 않아서 언제든지 숨기고 해제할 수 있는 기능이 있으면 좋을것 같습니다. 2. +인 항목과 -인 항목을 따로 구분해서 볼 수 있는 카테고리도 추가되면 좋겠습니다",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-132,67720c6f-17f2-43e7-9388-d791fe7e76fe,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2023-07-21,2.21.4,긍정(4-5성),C12,주식 초보자들이 사용하기 쉬운 앱이에요! 주주 토론방 아이디어도 몇 층 주주인지 보이는 게 꽤 재밌는 요소인 것 같아요. 페이로운 소식에 가면 재태크 정보들도 쉽게 구할 수 있어서 매일 열어서 보는 편입니다😀,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-134,c26e99c8-222f-4441-9670-917bb33f208a,카카오페이증권(카카오페이 앱 내),구글플레이(KR),4,2023-07-04,2.21.1,긍정(4-5성),C12,"초보자도 쉽게끔 투자할수 있어 좋네요. 주식, 채권 알고요. 페이 사용이 편하고 포인트도 받으니 일석이조.",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-135,0baca07a-2d2e-460a-95f8-f55e6454cb3c,카카오페이증권(카카오페이 앱 내),구글플레이(KR),4,2025-12-30,25.11.1,긍정(4-5성),C4;C9,카카오페이증권도 토스처럼 내가 갖고 있는 주식 누르면 그 주식을 언제 얼마에 몇주 샀는지 그냥 밑에 목록으로 쭉 나왔으면 좋겠네요. 주식을 팔려고 얼마에 몇주씩 샀는지 보려는데 어디서 봐야하는지 아무리 찾아도 안보이고 날짜 조회로 찾는거만 나오던데 날짜 조회하는것부터 이미 불편. 토스는 그냥 내 주식 누르면 날짜 조회 따로 안하고 그 밑에 그냥 주문내역으로 언제 얼마에 몇 주 샀는지 쭉 나와서 보기 굉장히 편함. 그래서 이번에 카카오페이에 갖고 있던 주식 다 팔아버렸는데 다시 카카오페이 증권으로 하지 않을 것 같음.,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-136,13887921012,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),5,2026-03-25,26.2.21,긍정(4-5성),C9;C4,[왜 더 불편하게 업데이트 하는지] 주식 매수 전 보유 버튼 누르면 추가매수 시 수익률 어떻게 되는지 보여주는 기능은 없앤 건가요? 해외주식 달러를 원화로 보는 방법 변경전이 간편하고 직관적이었는데 눈에 안 띄는 곳으로 밀어버린 이유가 뭘까요?,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-137,c7b02c4a-4a7f-454e-88c4-651f066caf3b,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2026-05-06,26.3.11,긍정(4-5성),C4;C6;C13,미국주식 데이.프리.정규.에프터 시장 시간을 아래에 표기좀 해주세요. 지금이야 익숙한데 초보들은 몇시부터 몇시까지 장이 열리는지 인터넷에서 찾아봐먀는 불편함이 있네요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-138,7346d27a-30b9-4cf7-9ecc-80ed87203b5c,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2026-03-17,26.2.10,긍정(4-5성),C12,이번 업데이트로 좀 더 증권앱스러워졌다는 생각이 듭니다. 유저들 피드백도 잘 받아주시는 것 같고 새로운 ui에 익숙하지 않아서 처음엔 조금 불편할 수 있는데 적응하고 나면 다른 증권앱들보다 훨씬 편하게 거래할 수 있을 것 같네요. 수고 많으셨습니다. 감사합니다.,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-139,13379976100,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),5,2025-11-10,25.9.12,긍정(4-5성),C12;C13,"[아이패드 전용 UI 개선을 기다립니다.] 요즘 핸드폰으로 주식창을 자주 보고 있는데, 가끔 작업할 때는 아이패드로만 집중하는 경우가 있어서 이번에 처음으로 카카오페이를 아이패드에 설치해봤습니다. 아이패드로 주식창을 보니 핸드폰으로 왔다 갔다 하지 않아도 돼서 정말 편하더군요.  다만 아이패드 전용 UI가 따로 있으면 더 좋을 것 같다는 생각이 들었습니다. 혹시 아이패드용 UI 제작 계획이 있을까요?  또 한 가지 아쉬운 점은 아이패드에서 로그인 가능한 기기가 한 곳으로 제한된다는 점이에요. 보안을 위한 조치인 건 이해하지만, 개인 기기 내에서는 조금 더 자유로울 수 있지 않을까 싶습니다.  ‘마음 놓고 금융하다’라는 슬로건처럼, 저도 카페에서 작업하면서 마음 놓고 차트를 볼 수 있는 날이 오길 바랍니다. 개선을 기대하며 앞으로도 응원하겠습니다.",https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-140,89223b4c-0db2-4b99-9f1a-4cd4fc3eea9f,카카오페이증권(카카오페이 앱 내),구글플레이(KR),4,2026-03-16,26.2.10,긍정(4-5성),C4;C13,카증은 다 좋은데 해외주식 정보창에서 원화 선택하면 차트나 호가창에서는 달러로만 표시되네요. 토스는 달러/원화가 둘다 표시돼서 편한데 정보/차트/호가창 등에서 원화/달러 둘다 표시해주시면 최고일거 같아요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-141,3bfb6477-189a-4d72-a250-b09429c5e512,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2025-04-08,25.2.10,긍정(4-5성),C6,주문방법 중 시세감시주문은 설정 후 언제까지 유효한가요? 예약주문설정은 어떻게 하는가요? 시세감지와 예약주문차이는 무었인가요?,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-143,ffc31516-6507-489f-a2dd-9f621adb705c,카카오페이증권(카카오페이 앱 내),구글플레이(KR),4,2026-05-08,26.3.1,긍정(4-5성),C13;C12,잘쓰고있는데 주식탭 둥근 그래프로 어떤 종목 몇개있는지도 만들어주시면 안되나요? 도미노가 너무 느려서 건너왔는데 뭐가 얼마나 비중이 있는지 못보니 어렵네요ㅜㅜ,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-149,25b28fff-a136-431d-8906-d7c4081e7735,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2026-06-13,26.4.10,긍정(4-5성),C8;C13,"카카오페이증권 너무 잘 쓰고 있습니다. 한 가지 제안을 드리면. 계좌에 마이너스 달러(외화 미수)가 있는 상태에서 '원화 주식판매금 미리받기'를 하면, 받은 돈이 미수금 정산용으로 묶여 출금 가능 금액이 바로 0원이 됩니다. 이때 사용자가 당황하지 않도록 ""미리받기 한 금액이 외화 미수 정산 및 담보로 우선 지정되었습니다. 라는 안내 팝업창이나 문구 한 줄을 꼭 추가해 주세요! 수고하세요 ^^",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-152,77517f4d-696c-4457-8db0-ee9cfd14b67e,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2023-12-11,2.24.5,긍정(4-5성),C12,빠르고 간편정보 공유.결제 좋아요 주식 모르는 사람도 편하게 할수 있어요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-154,13764286868,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),5,2026-02-18,26.1.10,긍정(4-5성),C1,[위로올라가나 싶어 별점은 다섯개 쓰는데..] 증권 자꾸 터트릴래??!? 주식팔라고 보면 서버 자꾸 터져 한달에 한두번은 터지는거 같음 특히 연휴 끝이나 월요일에…. 이거보다 간편한게 안보여서 썼는데 나진짜 토스로 넘어간다..?,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-157,09747840-ee31-485e-abf2-997d46983a8c,카카오페이증권(카카오페이 앱 내),구글플레이(KR),5,2024-04-24,2.28.1,긍정(4-5성),C9,"카카오페이 주식 이용자입니다 최근에 바뀐 버전으로 좋은 점도 있지만 주식 시작창이 정보창에서 주문창으로 변경된 건 너무 불편합니다 제 주변에는 모두 불편하다고 해서 제가 대표로 글 올립니다 이전 버전처럼 정보창의 그래프를 바로 보는 게 직관적이라 더 좋기 때문이죠 물론 바뀐 버전을 더 좋아하는 분도 있을테니 시작창을 정보로 할지, 주문으로 할 지 이걸 선택할 수 있게 해주셨으면 좋겠어요 그리고 숫자 크기 좀 키워주셨으면 좋겠습니다 보유창에 뜨는 숫자가 너무 작아서 눈이 찌푸려집니다 꼭 개선해 주시기 바랍니다 감사합니다",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-TO-000,4a85df2e-53fe-4b89-b320-666d8850fb27,토스증권(토스 앱 내),구글플레이(KR),2,2025-08-14,5.223.0,부정(1-2성),C6;C14,토스와 토스증권이 연결되어있고 타 앱에 비하면 보기 편한데 문제는 토스증권 송금한도.. 토스증권으로 증권거래 시작시 송금한도 언제 풀릴지 모르며 본인들만의 명확한 기준없이 타 증권사의 데이터를 요구함(크립토거래소 데이터는 인정도안됨). 계좌목적에 맞게 사용시 열어준다면서 제한보다 큰 금액의 증권거래 및 현금이 예치됐음에도 못풀고 하염없이 대기해야 하는 불편함이 있습니다. 송금한도 풀기전에 토스뱅크에서 증권으로 환전수수료 걱정해서 미리 넘겨놓으면 돈이 강제로 묶이는 상황이 벌어집니다. 증권거래 처음 하시는 분들은 타 증권사 쓰라고 돌려 표현하는건지 의문이네요?,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-001,14037964382,토스증권(토스 앱 내),애플앱스토어(KR),2,2026-05-07,5.258.0,부정(1-2성),C8;C6,"[조심해서 사용해야할 금융앱이라 생각합니다] 장점 1. 금융의 진입장벽이 낮아짐 2. 모든 자산 통합해서 보기 쉬움 3. 토스프라임 혜택 잘누리고 있음 4. UI/UX 다른 금융앱에 비해 잘돼있음   단점 1. 금융진입장벽이 낮음 >> 개인이 모르고 나락가기쉬움 예를 들어 주식거래에서 옵션이나 미수거래 등등 증권에서!!! 난 미수거래 하려고한적도 없는데 잔고가 마이너스길래 보니까 미수거래된 거였음,, 이렇게 본인도 눈치 못챌정도로 미수거래가 되는건 좀 아니지 않나..이게 제일 화났음. 신용 떨어질까봐. 주식 강제청산당할수도 있고  2. 세금 환급금에 수수료 10퍼나 떼감 >> 국세청 손택스에서 종합소득세, 지방소득세 신고하면 수수료 안떼가고 쉽게 신고할 수 있으니 이렇게 신고하세용!!  3. 거래 수수료가 다른 금융사보다 비쌈",https://apps.apple.com/kr/app/id839333328,2026-07-16
WS3-TO-002,a7500872-ff9f-411e-9842-7f2b8116fee8,토스증권(토스 앱 내),구글플레이(KR),1,2025-07-25,미상,부정(1-2성),C4;C2,"배민처럼 스샷후기 있음 좋겠다 토스증권은 이정도 호가창에 호가창 가격표시, 가격알림 오류등등 이면 금감원등등에 신고 안되나? 진짜 호가창 거지 같고 정보도 제대로 표시, 제공의 의무가 있는데 오류인지 이따위면 신고 가능할거 같은데 최소한 빗썸 수준은 되야한다고 본다 업글하면 더 안좋아져 어제 업글하고 호가창, 대표주가 표시가 서로 안맞고 호가창 대비 가격알림도 안맞고 그냥 감으로 주식할거면 도박을 하지 내가 정보 안맞을때마다 캡쳐해서 모으거든 빨리 개선 안하면 내가 꼭 터트린다 주린이나 주식하는 분들 토스증권은 커뮤니티만 활용하세요 토스증권 오류도 많고 호가창에 최소한의 매도, 매수세 확인(국장만 표시) 가능합니다 물타기나 익절, 손절 타이밍은 감으로 해야하는 수준 지금도 호가창 금액, 대표로 상단 주가 금액이 계속 실시간표기 오류 납니다 이게 급등, 급락시엔 어마어마 한거죠 최근엔 토스에 연동된 회사정보 URL주소 클릭하니 클릭앱 경고⚠️ 광고팝업이 계속떠서 차단했습니다",https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-003,6bdf9d7c-4086-471d-8c6e-b0a16b313a16,토스증권(토스 앱 내),구글플레이(KR),1,2025-09-11,미상,부정(1-2성),C10;C1,주가창 연동도 느리고 앱도 기능을 많이넣어서 느립니다 열받네요.. 발견 급등 종목 마치 찌라시라도 뿌리듯 한발늦게 알려줘서 주식초보들이 당하기 쉽게 만들고 있습니다 결국 증권사나 주포들의 세력과 결탁해서 하시면 조만간 후회하실겁니다 아무튼 수수료도 비싼데 토스애용해오던 주주로써 열받는 상황들이 자꾸생기네요! 그리고 주가차도 스크롤도 멎같아요.... 제대로 시스템정비부터 하세요!!! 욕심만 많아져가지고!!!,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-004,9fe2e661-59c6-4e43-8ff3-44eb1a16dbad,토스증권(토스 앱 내),구글플레이(KR),1,2025-03-03,5.200.5,부정(1-2성),C2;C4,지금 토스증권 해외 주식 호가창에서 가격을 찍고 구매나 판매를 누르고 왼쪽 호가창을 스크롤 아래로 내리면 그대로 멈춰 있어야 하는데 다시 현재 호가창으로 스크롤이 계속 올라옴 차트 탭으로 갔다가 다시 호가창 탭으로 오면 현재 호가창 가격이 보여야 하는데 호가창 위쪽 화면이 보임. 확실히 호가창이 버그나 문제가 있음. 호가창 하나하나에 몇백만원씩 수익이 왔다 갔다 하는데 이것 땜에 손해보면 당신들이 책임질 거임? 이거 정말 심각한 문제임. 이 사람들 어떻게 할려고 앱 관리를 이런 식으로 하는 거임. 이거 정말 큰일 날 사람들이네. 지금 1초가 바쁘니 빨리 수정 완료하시오!! Toss증권 고객센터도 365일 쉬는 시간 없이 고객 응대하시오. 이거 처음도 아니고 자꾸 이러면 Toss 사용 못함 이참에 다른 증권사 앱들을 살펴봐야겠음. 이 사람들아 널린 게 증권사 앱이야. 똑바로 하시오.,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-005,99b830f5-68bc-4d8e-9763-771af24454e2,토스증권(토스 앱 내),구글플레이(KR),3,2026-06-29,5.265.0,중립(3성),C4;C13,토스증권 개선 필요합니다 - 추세선 복사 기능좀 넣어주세요. 없을 땐 몰랐지만 기능 생가고 나니 복사 없어서 너무 불편해요 - 실현손익이 아닌 토스증권 내 투자자산의 기간 투자손익 기능도 넣어주세요. 산식이 어렵지 않고 다른 증권사들에도 있는데 왜 토스증권만 없는지 너무 아쉬워요 - 레버리지 종목 분할 할 때 토스증권만 유독 오래 걸리는 이유를 모르겠네요,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-006,7e1b78ea-da19-4290-88d4-a61e054b6279,토스증권(토스 앱 내),구글플레이(KR),1,2026-06-04,5.262.0,부정(1-2성),C1;C2,진짜 증권은 따로 만들던가하세요 쓰레기임 그냥 빠른주문? 빠르지도 않음 렉이 미칠듯이 걸려서 심할때는 매수하고도 분명 매수를 했는데 잔고가 안뜨길래 앱껐다 다시키니 잔고에 주문한 종목이 보임 이거보다 더할 때는 아예 매수매도 체결도 안됨 진짜 쓰레기 덩어리임 매매 주로하시는 분들은 키움이나 다른 앱쓰세요 앱이 얼마나 무거운지 10분쓰다보면 버벅이고 완전 종료하고 다시 켜야할 정도에요. 저도 그래서 3달 쓰다가 못참고 키움으로 넘어갔습니다. 수수료 그렇게 빨아갔으면 개선을하던가 사용자 체감상에는 그냥 방치해놓는 거 같아요.,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-007,4927c50d-bec8-422f-a3dd-dc6018441856,토스증권(토스 앱 내),구글플레이(KR),3,2025-07-21,5.220.2,중립(3성),C9;C4,"이번에 업데이트 했는데 상당히 불편함 . 뭐 처음 쓰는 거니까 ,어색한 건 이해함. 그러나 차트 문제가 좀 답답함. 과거에는 기본 차트에서 전체 목록을 볼 수 있었지만, 지금은 최대 5년밖에 안 되는 게 답답함. 차트를 따로 자세하게 열어야 차트 전체를 볼 수 있는데.. 토스 특징이 사용자 친화적으로 쉽게 사용할 수 있는 앱이었는데 그걸 왜 뺐는지 이해가 안 감.",https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-008,58865909-7789-431b-ad82-dac6afdd2e9f,토스증권(토스 앱 내),구글플레이(KR),2,2025-07-02,5.218.2,부정(1-2성),C12;C4,주식초보자가 하기 아주 좋은앱 다만 중기부터는 차트설정 너무 아쉽고 호가가격도 다른 증권사보다 더 비싼가격임.,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-009,2ebb6dcb-743b-48cc-9c60-c9c96c49c872,토스증권(토스 앱 내),구글플레이(KR),1,2026-06-30,5.266.0,부정(1-2성),C2,주식같은걸 다룰거면 적어도 시장가에 내놨으면 제깍 팔리고 오류는 적어야하는데 내가 본 증권앱중에서 제일 별로에요. 시장가 그대로 대기중인게 어이없어서 다시눌러주니까 그제서야 되네요? 돈을 이것때문에 대체 몇십을 잃은지 모르겠네 ㅋㅋ 아니 다른 증권앱들은 바로 팔리는데 얘만 진짜 오류가 너무 많아요,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-011,ae32e929-7c59-4742-80dc-92c8a2ebdef5,토스증권(토스 앱 내),구글플레이(KR),1,2025-03-19,5.203.0,부정(1-2성),C2,구글리뷰 처음 써봅니다 - 1. 조건 주문 잘 안되는데 왜 만든 건지 2일간 되는 종목이 하나도 없네요 2. 문제 있나 싶어 제거 후 재설치했더니 일절만 조건 걸었는데 설정도 안 했던 손절을 알아서 해주고 3. 매번 버벅대고 4. 금일은 계속 시스터에 문제가 생겼다 계속 오류가 뜨네요 토스 최고,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-012,c04cc539-9515-4081-a899-d92e927a312c,토스증권(토스 앱 내),구글플레이(KR),1,2026-06-18,5.264.0,부정(1-2성),C8;C5,진짜 자동 환전 기능 좀 쳐 없애요 미국주식 주문 가능한 만큼 걸었더니 환전 우대 시간도 아닌데 쳐 환전해가지고 손해 욕 나와요 제발 환전 우대 사건 아니면 환전하시겠습니까라는 경고문이라도 쳐 띄워요 진짜로 1543원에 쳐 환전되는데 개빡치게,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-013,0d97f166-17bd-4f54-9b0b-61677329e6f5,토스증권(토스 앱 내),구글플레이(KR),1,2026-01-23,5.244.1,부정(1-2성),C9;C2,토스개발자및 관리자분.. 여기서 최근에 주식 사고 팔고 해보셨는지? 호가창과 챠트를 보면서 내 평단가 볼려고 내리면서 빨리 보고 사던지 팔던지 해야되는데...아래로 스크롤 시간이 너무 김... 0.1초라도 빨리판단하고 결정해야되는게 매수매도인데... AI시그널... 거래주의안내...이거보다가 시간 뺏김...젠장 그리고 1월21일 업데이트는 왜또 국내주식 과 아이외주식 보는걸 분리했는지... 아...제발 실 사용자가 빠르고 편하게 쓰도록 그냥좀 놔두세요...진짜 업데이트할때마다 불편한점이 자꾸 생기네요...아...참놔,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-014,0a7a93a3-b331-409b-b43e-688ade22de4d,토스증권(토스 앱 내),구글플레이(KR),1,2025-12-08,5.239.2,부정(1-2성),C1,통장과 주식하기 좋아서 너무 편하게 썼어요.. 그런데 어느순간부터 앱이 버벅이고 미국주식 시간에 멈춰서 주식 매도 매수 타이밍을 놓치는 경우가 있어요!!!!!! 제 폰은 갤럭시 s25인데... 뭐가 문제일까요?? 광고가 너무 많아져서 그런거 같기도 하고... ㅜㅜ,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-017,4e01c48f-47bb-4277-8870-c3324d07403d,토스증권(토스 앱 내),구글플레이(KR),3,2026-02-25,5.248.1,중립(3성),C1,요즘 인간적으로 증권쪽 너무 느리다 이래서 큰손들이 쓰겠냐 너희가 검색도 쉽고 커뮤니티 연결해서 사용하기에 다른 증권앱에 대비 정말 보기좋거든 근데 요즘 불장이라고 서버가 너무 느려 나도 판매할때 호가가 움직이는거 놓칠까봐 겁이나 한두푼도 하니고 몇십 몇백만원씩 움직이는데 요즘 옮길까도 고민돼,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
WS3-TO-020,ef7050e3-00b3-46a9-a67c-43204ee91bce,토스증권(토스 앱 내),구글플레이(KR),1,2025-11-22,5.237.0,부정(1-2성),C4;C9,개... 환율차트를 뜬금 왜 보유금이랑 분리해놔서 내가 얼마에 샀고 현재 얼마인지를 한눈에 볼수 없게해둠????????? 탭 누르면서 따로따로 확인해야함 빡쳐서 험한소리나오는 별한개짜리 리뷰 처음 써봄,https://play.google.com/store/apps/details?id=viva.republica.toss&hl=ko,2026-07-16
